College_ID,Rank,University_name,Year,CS_Overall_Score,CS_Academic_Reputation,CS_Employer_Reputation,CS_Citations_Per_Paper,CS__Index_Citations,CS_International_Research,Location,Country
2212,351-400,Athens University of Economics and Business,2020,62.6,39,70.3,69.2,71.9,, Athens ,
2213,351-400,Bangladesh University of Engineering and Technology,2020,59.95,47.1,65.9,63,63.8,, Dhaka ,
2214,351-400,Birla Institute of Technology and Science Pilani,2020,60.35,44.4,60.2,67.6,69.2,, Pilani,
2215,351-400,Brunel University London,2020,65.9,41.3,54,87.3,81,, London ,
2216,351-400,Chulalongkorn University,2020,59.05,50,62.3,59.4,64.5,, Bangkok ,
2217,351-400,City University of London,2020,62.88,42.1,60.1,75.1,74.2,, London,
2218,351-400,Dartmouth College,2020,63.13,36.2,61.9,78.2,76.2,, Hanover ,
2219,351-400,Eberhard Karls Universität Tübingen,2020,62.43,51.1,50.5,76.2,71.9,, Tübingen ,
2220,351-400,Georgia State University,2020,63.35,41.3,56.5,79.4,76.2,, Atlanta ,
2221,351-400,Institut polytechnique de Grenoble - Grenoble Institute of Technology,2020,57.9,47.2,71.4,49.8,63.2,, Grenoble ,
2222,351-400,Illinois Institute of Technology,2020,65.5,42.5,49.5,87.5,82.5,, Chicago ,
2223,351-400,Indian Statistical Institute,2020,63.9,49.8,45.8,81.9,78.1,, Kolkata BangaloreIndia,
2224,351-400,International Institute of Information Technology - Hyderabad (IIIT-H),2020,61.28,46.3,57.6,70.6,70.6,, nullIndia,
2225,351-400,Khalifa University,2020,64.5,39,56.3,83.5,79.2,, Abu Dhabi ,
2226,351-400,National Chengchi University,2020,59.75,44.6,66.6,61.6,66.2,, Taipei City ,
2227,351-400,Oxford Brookes University,2020,59.55,46.2,70.3,56.1,65.6,, Oxford ,
2228,351-400,Rensselaer Polytechnic Institute,2020,63.98,41.7,53.2,82.4,78.6,, Troy ,
2229,351-400,Ruhr-Universität Bochum,2020,63,45.5,51.6,79.7,75.2,, Bochum ,
2230,351-400,Sabanci University,2020,61.08,42,61.7,67.9,72.7,, Istanbul ,
2231,351-400,Shandong University,2020,64.9,39.7,57.8,78.1,84,, Jinan ,
2232,351-400,Shanghai University,2020,63.78,45.2,55.9,74.3,79.7,, Shanghai ,
2233,351-400,Syracuse University,2020,63.33,41.7,54.2,81.2,76.2,, Syracuse ,
2234,351-400,Tampere University,2020,64.53,47,48.9,80,82.2,, Tampere ,
2235,351-400,TU Dortmund University,2020,62.25,48.5,51.7,74.3,74.5,, Dortmund ,
2236,351-400,The American University in Cairo,2020,56.75,45.9,77.4,43.3,60.4,, Cairo ,
2237,351-400,The Open University,2020,62.73,48.3,48.3,78.1,76.2,, Milton Keynes ,
2238,351-400,Universidad Técnica Federico Santa María (USM),2020,61.1,39.5,65,70.7,69.2,, Valparaíso ,
2239,351-400,Universidade Federal de Pernambuco (UFPE) ,2020,60.63,54.9,48.5,69.4,69.7,, Recife ,
2240,351-400,Ca' Foscari University of Venice ,2020,59,45.8,67.8,57.4,65,, Venice ,
2241,351-400,Friedrich-Alexander-Universität Erlangen-Nürnberg,2020,64.03,41.1,51.1,81.4,82.5,, Erlangen ,
2242,351-400,Goethe-University Frankfurt am Main,2020,62.53,42.3,61.8,71.5,74.5,, Frankfurt ,
2243,351-400,Université de Montpellier,2020,64.1,40.6,62.6,76.4,76.8,, Montpellier ,
2244,351-400,Université de Technologie de Compiègne (UTC),2020,64.55,37.6,66.7,78.7,75.2,, Compiègne ,
2245,351-400,Université Paris 1 Panthéon-Sorbonne ,2020,55.45,48.2,74.6,42.8,56.2,, Paris ,
2246,351-400,Universiti Teknologi PETRONAS (UTP),2020,61.73,47.2,58.9,68.1,72.7,, Seri Iskandar ,
2247,351-400,USI - Università della Svizzera italiana,2020,64.83,43.1,43.3,89.5,83.4,, Lugano ,
2248,351-400,University at Buffalo SUNY,2020,65.53,43.3,50.7,86.6,81.5,, Buffalo ,
2249,351-400,University of Bath,2020,62.35,38.9,64.9,72.9,72.7,, Bath ,
2250,351-400,University of Bergen,2020,61.5,48.4,48.4,75.4,73.8,, Bergen ,
2251,351-400,University of Bern,2020,63.08,42,60.5,74.6,75.2,, Bern ,
2252,351-400,University of Central Florida,2020,64.35,43.1,56.5,79.2,78.6,, Orlando ,
2253,351-400,Université Côte d'Azur,2020,63.1,47.7,43,79.2,82.5,, Nice ,
2254,351-400,University of Delhi,2020,59.3,46.8,70.3,56.3,63.8,, New Delhi ,
2255,351-400,University of Kent,2020,63.65,45.9,53.7,78.8,76.2,, Paris ,
2256,351-400,University of Macau,2020,65,41.8,48.2,88.7,81.3,, nullMacau SAR,
2257,351-400,University of Miami,2020,62.3,39.9,60.4,74.4,74.5,, Miami ,
2258,351-400,University of Milano-Bicocca ,2020,61.2,39.8,63.3,70.7,71,, Milan ,
2259,351-400,University of Strathclyde,2020,64,34.1,64.2,79.6,78.1,, Glasgow ,
2260,351-400,University of Tartu,2020,60.68,49,54.3,68.4,71,, Tartu ,
2261,351-400,University of Utah,2020,64.58,44.6,44.4,88,81.3,, Salt Lake City ,
2262,351-400,Vanderbilt University,2020,64.63,40.1,55.6,84.2,78.6,, Nashville ,
2263,351-400,Victoria University ,2020,65.83,36.8,52,92,82.5,, Melbourne ,
2264,401-450,American University of Sharjah,2020,56.53,41.2,70.2,52.2,62.5,, Sharjah ,
2265,401-450,Aston University,2020,61.13,38.5,64,69.3,72.7,, Birmingham ,
2266,401-450,Auckland University of Technology (AUT),2020,59.93,41.2,64.7,66,67.8,, Auckland ,
2267,401-450,Brno University of Technology,2020,60.68,40.7,59.2,71.4,71.4,, Brno ,
2268,401-450,Carleton University,2020,63.5,37.5,57.3,80,79.2,, Ottawa ,
2269,401-450,Chung-Ang University (CAU),2020,60.8,39.7,60,72.5,71,, Seoul ,
2270,401-450,Dalhousie University,2020,61.5,41.9,53.3,76.3,74.5,, Halifax ,
2271,401-450,University of Göttingen,2020,63.08,39.9,52,82.1,78.3,, Göttingen ,
2272,401-450,Indraprastha Institute of Information Technology Delhi,2020,60.4,47.1,54,68.6,71.9,, New Delhi,
2273,401-450,Iowa State University,2020,64.73,34,55.9,85.2,83.8,, Ames ,
2274,401-450,Japan Advanced Institute of Science and Technology,2020,57.13,50.6,53.2,60.2,64.5,, Nomi City ,
2275,401-450,Jilin University,2020,61.5,38.5,59.3,72,76.2,, Changchun ,
2276,401-450,Koç University,2020,60.03,41,64.6,65.3,69.2,, Istanbul ,
2277,401-450,Massey University,2020,59.73,41.6,64,67.1,66.2,, Palmerston North ,
2278,401-450,National Research Nuclear University MEPhI (Moscow Engineering Physics Institute),2020,54.75,49,73.4,41.3,55.3,, Moscow ,
2279,401-450,Quaid-i-Azam University,2020,59.13,46.8,56.2,64.7,68.8,, Islamabad ,
2280,401-450,Sejong University ,2020,59.73,39.2,60.4,68.7,70.6,, Seoul ,
2281,401-450,Sogang University,2020,58.9,41.5,64.5,62.9,66.7,, Seoul ,
2282,401-450,Southeast University,2020,63.83,39.5,44.1,83.1,88.6,, Nanjing ,
2283,401-450,Technische Universität Kaiserslautern,2020,62.25,42.7,48.5,80,77.8,, Kaiserslautern ,
2284,401-450,TELECOM SudParis,2020,61.9,38.8,58.7,75.9,74.2,, Évry ,
2285,401-450,Tongji University,2020,64.1,34.7,58.7,80.1,82.9,, Shanghai ,
2286,401-450,University of Navarra,2020,58.53,39,72.8,55.6,66.7,, Pamplona ,
2287,401-450,Universidad de Santiago de Chile (USACH),2020,55.8,41.5,72.1,50,59.6,, Santiago ,
2288,401-450,Universidad Rey Juan Carlos,2020,61.48,41.1,59.7,71.7,73.4,, Alcorcón ,
2289,401-450,University of Florence,2020,62.28,40.8,52.5,79.3,76.5,, Florence ,
2290,401-450,Università degli studi Roma Tre,2020,61.3,41.9,54.6,75.3,73.4,, Rome ,
2291,401-450,Gadjah Mada University,2020,54.18,46.6,74.5,42.4,53.2,, Yogyakarta ,
2292,401-450,Universität Innsbruck,2020,60.9,45.1,47.5,75.8,75.2,, Innsbruck ,
2293,401-450,Université de Rennes 1,2020,61.88,49.2,44.8,78.3,75.2,, Rennes ,
2294,401-450,Université Paul Sabatier Toulouse III,2020,58.55,49.3,53.5,63.6,67.8,, Toulouse ,
2295,401-450,University of Aberdeen,2020,60.28,41.1,57.5,68.7,73.8,, Aberdeen ,
2296,401-450,University of Antwerp,2020,62.38,40,52.9,80.1,76.5,, Antwerp ,
2297,401-450,University of Electronic Science and Technology of China,2020,62.73,45.2,45.1,76.4,84.2,, Chengdu ,
2298,401-450,University of Exeter,2020,61.78,33.1,66.8,75.3,71.9,, Exeter ,
2299,401-450,University of Gothenburg,2020,59.4,49.7,50.4,66.9,70.6,, Gothenburg ,
2300,401-450,University of Leicester,2020,60.05,39.2,61.2,67.9,71.9,, Leicester ,
2301,401-450,University of Ljubljana,2020,62.55,41.5,54.5,79.7,74.5,, Ljubljana ,
2302,401-450,University of Manitoba,2020,62.55,38,53.1,81.3,77.8,, Winnipeg ,
2303,401-450,University of Mons ,2020,58.8,45.7,55.5,63.4,70.6,, Mons ,
2304,401-450,University of South Florida,2020,61.93,41.2,53.3,78,75.2,, Tampa ,
2305,401-450,University of Tehran,2020,63.63,37,56.2,79.5,81.8,, Tehran ,
2306,401-450,The University of Tennessee Knoxville,2020,65.88,29.6,58.2,91,84.7,, Knoxville,
2307,401-450,University POLITEHNICA of Bucharest,2020,60.1,38.5,66.1,63.5,72.3,, Bucharest ,
2308,401-450,Vellore Institute of Technology (VIT) VelloreIndia,,,,,,,,,
2309,401-450,Verona University,2020,59.38,41.4,57.9,67.2,71,, Verona ,
2310,401-450,Western Sydney University,2020,60.93,38.7,59.9,73.2,71.9,, Milperra ,
2311,401-450,WU (Vienna University of Economics and Business),2020,59,47.6,57.1,63.5,67.8,, Vienna ,
2312,401-450,Xidian University,2020,63.5,48.6,36.8,80.7,87.9,, Xi'an ,
2313,451-500,Anna University,2020,59.28,32.9,62.6,69.7,71.9,, Chennai ,
2314,451-500,Beijing Jiaotong University,2020,62.35,35.7,52.9,77.4,83.4,, Beijing ,
2315,451-500,Beijing University of Technology,2020,58.78,36.7,58.8,67.7,71.9,, Beijing ,
2316,451-500,Ben-Gurion University of The Negev,2020,61.55,40.5,46.4,80.1,79.2,, Be'er Sheva ,
2317,451-500,Bina Nusantara University (BINUS),2020,55.15,41.9,66.7,50.1,61.9,, Jakarta ,
2318,451-500,Case Western Reserve University,2020,60.45,41,53.8,74.3,72.7,, Cleveland ,
2319,451-500,City University of New York,2020,61.25,35.3,55.1,78.1,76.5,, New York City ,
2320,451-500,College of William and Mary,2020,61.58,37.8,46.1,81.4,81,, Williamsburg ,
2321,451-500,Cranfield University,2020,60.33,30.7,63.2,75.5,71.9,, Bedford ,
2322,451-500,Florida International University,2020,61.9,34.3,54.1,80.3,78.9,, Miami ,
2323,451-500,Georgetown University,2020,57.25,39.1,66.1,58.8,65,, Washington D.C. ,
2324,451-500,Hanoi University of Science and Technology,2020,56.43,47.6,53.9,58.6,65.6,, Hanoi ,
2325,451-500,Jadavpur University,2020,60.75,39.2,48.9,76.6,78.3,, Kolkata ,
2326,451-500,Kobe University,2020,57.1,38,63,61.2,66.2,, Kobe City ,
2327,451-500,Kyungpook National University,2020,60.53,38.5,54.8,75.8,73,, Daegu ,
2328,451-500,La Trobe University,2020,59.33,40.3,54.5,71.9,70.6,, Melbourne ,
2329,451-500,Université Laval,2020,60.45,34.3,60.7,74.9,71.9,, Québec ,
2330,451-500,Masaryk University,2020,58.68,45.5,49.6,69.9,69.7,, Brno ,
2331,451-500,Multimedia University (MMU),2020,57.78,43.2,60,62.9,65,, Cyberjaya ,
2332,451-500,Nankai University,2020,61.33,40.2,48.5,80.1,76.5,, Tianjin ,
2333,451-500,Nara Institute of Science and Technology ,2020,57.78,50.8,39.9,69.4,71,, Nara City ,
2334,451-500,National Chung Cheng University,2020,60.63,38.5,55.2,75.4,73.4,, Minxiong Township ,
2335,451-500,National Chung Hsing University,2020,59.5,34.4,59,71.6,73,, Taichung City ,
2336,451-500,National Taiwan Normal University,2020,58.83,42.7,57.4,67.4,67.8,, Taipei City ,
2337,451-500,Northumbria University at Newcastle,2020,61.63,30.3,59.9,81.1,75.2,, Newcastle upon Tyne ,
2338,451-500,Pontificia Universidad Javeriana,2020,54.5,43.3,69.2,46.6,58.9,, Bogotá ,
2339,451-500,Toronto Metropolitan University,2020,62.93,29.7,58.9,83.1,80,, Toronto ,
2340,451-500,Institut Teknologi Sepuluh Nopember (ITS Surabaya),2020,56.83,40.9,65,55.2,66.2,, Surabaya ,
2341,451-500,South China University of Technology,2020,61.75,35.3,49.3,79.2,83.2,, Guangzhou ,
2342,451-500,Technical University of Cluj-Napoca,2020,57.1,39.7,60.3,62.2,66.2,, Cluj-Napoca ,
2343,451-500,Technische Universität Braunschweig,2020,60.63,35.3,53,78.3,75.9,, Braunschweig ,
2344,451-500,Temple University,2020,62.85,35.9,44.7,88.6,82.2,, Philadelphia ,
2345,451-500,The University of Georgia,2020,60.7,36.9,55.3,75,75.6,, Athens ,
2346,451-500,Tomsk State University,2020,52.88,44.9,71.1,41.3,54.2,, Tomsk ,
2347,451-500,Tufts University,2020,58.7,38.6,57.3,67.5,71.4,, Medford ,
2348,451-500,Universidad de Sevilla,2020,62.98,32.9,56.6,82.1,80.3,, Seville ,
2349,451-500,Universidade Federal do Paraná - UFPR,2020,58.28,40.8,60,63.1,69.2,, Curitiba ,
2350,451-500,Catania University,2020,61.53,39.9,50.5,80.5,75.2,, Catania ,
2351,451-500,University of Salerno,2020,63.28,36.6,49.4,84.4,82.7,, Fisciano ,
2352,451-500,Universität Bremen,2020,60.23,47.5,41.9,75.3,76.2,, Bremen ,
2353,451-500,Université Claude Bernard Lyon 1,2020,59.38,41.9,53.4,70.8,71.4,, Villeurbanne ,
2354,451-500,University of Bordeaux,2020,57.43,47,51,63.4,68.3,, Talence ,
2355,451-500,Université de Lorraine,2020,61.3,41.7,45.5,77.5,80.5,, Nancy ,
2356,451-500,Université de Strasbourg,2020,59.05,43.5,49.6,72.1,71,, Strasbourg ,
2357,451-500,Université Paris-Est Créteil Val de Marne,2020,61.4,33.2,54.1,82.1,76.2,, Créteil ,
2358,451-500,Universiti Teknologi MARA - UiTM,2020,58.68,40.5,61.8,61.8,70.6,, Shah Alam ,
2359,451-500,The University of Alabama,2020,61.8,32.7,58.2,79.8,76.5,, Tuscaloosa ,
2360,451-500,University of California Santa Cruz,2020,62,44.4,41.5,83.2,78.9,, Santa Cruz,
2361,451-500,University of Engineering &amp; Technology (UET) Lahore,2020,54.43,44.8,62.2,48.2,62.5,, Lahore ,
2362,451-500,University of Pretoria,2020,60.38,32.3,64.5,73.3,71.4,, Pretoria ,
2363,451-500,University of South Carolina,2020,60.85,41.5,51.7,75.7,74.5,, Columbia ,
2364,451-500,University of Sussex,2020,58.5,43.1,52.1,69.1,69.7,, Brighton ,
2365,451-500,Wageningen University &amp; Research,2020,58.1,39.5,58.1,65.1,69.7,, Wageningen ,
2366,451-500,Wayne State University,2020,61.83,43.3,38.8,84.2,81,, Detroit ,
2367,501-550,AGH University of Science and Technology,2020,58.63,40.6,49,69.7,75.2,, Krakow ,
2368,501-550,Amirkabir University of Technology,2020,61.3,30.2,52.7,80.8,81.5,, Tehran ,
2369,501-550,Babes-Bolyai University,2020,54.45,40.8,60.9,53.6,62.5,, Cluj-Napoca ,
2370,501-550,Colorado State University,2020,59.6,31.3,55.6,77.7,73.8,, Fort Collins ,
2371,501-550,Coventry University,2020,56.35,38.3,63.1,60.8,63.2,, Coventry ,
2372,501-550,De Montfort University,2020,59.9,39.6,45.6,76.6,77.8,, Leicester ,
2373,501-550,Drexel University,2020,60.4,34.4,52.6,78.7,75.9,, Philadelphia ,
2374,501-550,Emory University,2020,58.3,39.6,50.2,72,71.4,, Atlanta ,
2375,501-550,Eötvös Loránd University,2020,54.25,47.8,54.5,52.8,61.9,, Budapest ,
2376,501-550,Gwangju Institute of Science and Technology (GIST),2020,57.68,40.2,48.9,71,70.6,, Gwangju ,
2377,501-550,Indian Institute of Information Technology Allahabad,2020,55.68,37.6,61.9,57.6,65.6,, Prayagraj,
2378,501-550,International Islamic University Malaysia (IIUM),2020,56.55,43.5,53.5,61.9,67.3,, Kuala Lumpur ,
2379,501-550,Jawaharlal Nehru University,2020,56.45,40.1,57.4,62.1,66.2,, New Delhi ,
2380,501-550,Kingston University London,2020,58.63,35.3,60.5,68.5,70.2,, Kingston upon Thames,
2381,501-550,Konkuk University ,2020,57.73,36.1,56.4,69.2,69.2,, Seoul ,
2382,501-550,Kuwait University,2020,59.08,31.1,57.6,74.2,73.4,, Kuwait City ,
2383,501-550,Mahidol University,2020,54.3,46.1,55.4,52.5,63.2,, Nakhon Pathom ,
2384,501-550,Michigan Technological University,2020,56.23,43.1,49.5,65.6,66.7,, Houghton ,
2385,501-550,New Jersey Institute of Technology (NJIT),2020,61.58,32.2,50.4,85.4,78.3,, Newark ,
2386,501-550,Pontificia Universidad Catolica del Peru,2020,52.5,40.6,69.3,40.5,59.6,, Lima ,
2387,501-550,Ritsumeikan University,2020,56.73,34.3,66.7,60.9,65,, Kyoto ,
2388,501-550,Singapore University of Technology and Design,2020,62.68,29.7,48.2,90.3,82.5,, Singapore ,
2389,501-550,Stellenbosch University,2020,57.08,35.6,63,63,66.7,, Stellenbosch ,
2390,501-550,Swansea University,2020,59.48,34,53.1,76.6,74.2,, Swansea ,
2391,501-550,Technical University of Crete,2020,57.5,41.8,51.4,66.6,70.2,, Chania ,
2392,501-550,Tilburg University,2020,57.5,38.8,58.8,63.6,68.8,, Tilburg ,
2393,501-550,National Research Tomsk Polytechnic University,2020,52.38,45,69.4,40.9,54.2,, Tomsk ,
2394,501-550,Universidad de Antioquia,2020,53.68,39.2,67.6,47.5,60.4,, Medellin ,
2395,501-550,Universidade de Brasília,2020,56.85,40.1,57.6,61.9,67.8,, Brasília ,
2396,501-550,Universidade Federal de Santa Catarina ,2020,58.48,35.8,57,71.4,69.7,, Florianópolis ,
2397,501-550,Universidade Federal de São Carlos (UFSCar),2020,56.3,44,53.7,61.9,65.6,, São Paulo ,
2398,501-550,Ulm University,2020,58.65,41.8,42.7,77.1,73,, Ulm ,
2399,501-550,Université de Lille,2020,58.8,41.9,48.9,72.1,72.3,, Lille ,
2400,501-550,Université de Sherbrooke,2020,58.65,33.6,59.6,70.8,70.6,, Sherbrooke ,
2401,501-550,University of Bahrain,2020,50.98,46.9,65.6,35.2,56.2,, Zallaq ,
2402,501-550,University of Basel,2020,57.18,38.1,57.1,64.3,69.2,, Basel ,
2403,501-550,University of California Riverside,2020,63.3,37,36.1,94.2,85.9,, Riverside,
2404,501-550,University of Connecticut,2020,60.78,34.7,51.1,80.8,76.5,, Storrs ,
2405,501-550,University of Crete,2020,56.1,44.5,55.7,61,63.2,, Heraklion ,
2406,501-550,University of Dhaka,2020,54.4,41.5,67.3,49.2,59.6,, Dhaka ,
2407,501-550,University of Houston,2020,62.28,24.2,57.4,85.3,82.2,, Houston ,
2408,501-550,University of Maryland Baltimore County,2020,60.13,37.6,51,75.1,76.8,, Baltimore,
2409,501-550,University of Texas at San Antonio,2020,61.03,36.6,43,85.3,79.2,, San Antonio ,
2410,501-550,Vietnam National University Hanoi ,2020,54.25,45,56.2,52,63.8,, Hanoi,
2411,501-550,Vilnius University ,2020,54.28,40.7,66.2,49.8,60.4,, Vilnius ,
2412,501-550,Wroclaw University of Science and Technology (WRUST),2020,58.48,39.1,48.9,70,75.9,, Wroclaw  ,
2413,501-550,Xiamen University,2020,60.9,35.6,48.8,79.2,80,, Xiamen ,
2414,551-600,Amrita Vishwa Vidyapeetham,2020,56.83,38.6,53.3,65.7,69.7,, Amritapuri ,
2415,551-600,Asian Institute of Technology Thailand,2020,52.98,41.7,56.6,49.8,63.8,, Pathumthani,
2416,551-600,Binghamton University SUNY,2020,59.83,32.9,48.4,79.9,78.1,, Binghamton ,
2417,551-600,Clemson University,2020,60.7,25.7,56.9,80.7,79.5,, Clemson ,
2418,551-600,Ecole des Ponts ParisTech,2020,54.15,29.5,75,50.9,61.2,, Paris ,
2419,551-600,Ewha Womans University,2020,54.5,38.8,57.8,56.9,64.5,, Seoul ,
2420,551-600,Instituto Tecnológico Autónomo de México (ITAM),2020,50.5,39.3,70.9,35.6,56.2,, Mexico City ,
2421,551-600,Iran University of Science and Technology,2020,60.3,31.6,49.1,82.4,78.1,, Tehran ,
2422,551-600,Jagiellonian University,2020,53.78,42.8,53.2,55.3,63.8,, Krakow ,
2423,551-600,Free University of Bozen-Bolzano,2020,58.95,38.1,38.5,79.2,80,, Bolzano ,
2424,551-600,Maynooth University,2020,56.15,39.1,54,63.7,67.8,, Maynooth ,
2425,551-600,North South University,2020,51.25,37.5,70.4,38.2,58.9,, Dhaka ,
2426,551-600,Northwestern Polytechnical University,2020,59.93,35,43.9,76.6,84.2,, Xi'an ,
2427,551-600,Oregon State University,2020,60.65,33.6,46.6,82.7,79.7,, Corvallis ,
2428,551-600,Osaka Prefecture University ,2020,57.05,38.3,49,69.9,71,, Osaka City ,
2429,551-600,Pontifícia Universidade Católica do Rio Grande do Sul PUCRS,2020,56.5,38.4,52.7,64.3,70.6,, Porto Alegre,
2430,551-600,Poznan University of Technology,2020,56.8,42.8,42.3,71.5,70.6,, Poznan ,
2431,551-600,Pusan National University,2020,57.45,35.3,54.9,70.4,69.2,, Busan ,
2432,551-600,Shenzhen University,2020,60.15,32.4,45.2,81.7,81.3,, Shenzhen ,
2433,551-600,Sultan Qaboos University,2020,53.88,43,56,54,62.5,, Muscat ,
2434,551-600,Texas Tech University,2020,58,35.1,53.7,70.9,72.3,, Lubbock ,
2435,551-600,Thapar Institute of Engineering &amp; Technology,2020,59.5,31.9,50.9,78,77.2,, Patiala ,
2436,551-600,Ulster University,2020,57.68,28.7,60.7,69.4,71.9,, Coleraine ,
2437,551-600,Umea University,2020,55.38,44.7,43.8,63.8,69.2,, Umeå ,
2438,551-600,Universidad de Concepción,2020,55.85,33.9,62.9,62.8,63.8,, Concepción ,
2439,551-600,Universidad de Guadalajara (UDG),2020,54.53,38.3,58.9,55.3,65.6,, Guadalajara ,
2440,551-600,Universidad Nacional de La Plata (UNLP),2020,50.75,47.1,60.3,38.5,57.1,, La Plata ,
2441,551-600,University of Modena and Reggio Emilia,2020,58.85,34.3,47.4,78.8,74.9,, Modena ,
2442,551-600,Università degli Studi di Pavia,2020,58.23,29.1,59.6,71.9,72.3,, Pavia ,
2443,551-600,University of Cologne,2020,56.93,34.2,56.5,66.4,70.6,, Cologne ,
2444,551-600,Universität Konstanz,2020,56.23,44.1,39.4,68.4,73,, Konstanz ,
2445,551-600,Universität  Leipzig,2020,58.7,42.8,38.1,77.1,76.8,, Leipzig ,
2446,551-600,Universitat Ramon Llull,2020,53.43,35,68.9,50.2,59.6,, Barcelona ,
2447,551-600,University of Bucharest,2020,51.7,40.9,64.7,44.1,57.1,, Bucharest ,
2448,551-600,University of Canberra,2020,56.43,35.8,55.6,62.9,71.4,, Bruce ,
